id,log_feature,volume
4392,feature 172,1
4392,feature 56,2
4392,feature 82,1
17591,feature 82,1
2115,feature 82,2
17480,feature 63,1
17480,feature 82,1
13046,feature 203,2
13046,feature 82,4
7208,feature 82,2
16286,feature 82,4
16286,feature 203,3
8220,feature 203,1
8220,feature 82,3
17744,feature 82,3
8209,feature 82,3
3969,feature 203,2
3969,feature 82,3
15412,feature 82,4
15412,feature 203,3
16418,feature 203,2
16418,feature 82,4
8199,feature 82,4
8199,feature 203,3
8199,feature 71,1
11346,feature 82,4
11346,feature 71,1
11561,feature 82,5
4364,feature 203,4
4364,feature 82,5
18124,feature 82,4
18124,feature 203,2
9081,feature 203,2
9081,feature 82,3
5328,feature 82,4
5328,feature 203,2
16319,feature 203,1
16319,feature 82,3
16608,feature 82,3
4837,feature 71,1
4837,feature 193,1
4837,feature 82,5
13205,feature 71,2
13205,feature 193,1
13205,feature 203,4
13205,feature 82,4
5413,feature 82,5
5413,feature 71,2
5413,feature 203,2
2149,feature 203,1
2149,feature 82,4
16972,feature 82,4
16972,feature 203,1
4008,feature 203,1
4008,feature 82,4
8941,feature 82,3
8941,feature 203,2
12565,feature 82,2
13691,feature 203,2
13691,feature 82,3
7084,feature 203,2
7084,feature 82,3
10980,feature 203,4
10980,feature 82,4
9510,feature 203,2
9510,feature 82,2
5577,feature 203,2
5577,feature 82,2
7127,feature 203,3
7127,feature 82,4
2929,feature 82,4
10695,feature 203,1
10695,feature 82,3
16754,feature 82,4
3904,feature 203,1
3904,feature 82,2
833,feature 82,3
833,feature 203,2
18506,feature 82,3
8860,feature 82,3
8860,feature 203,2
6634,feature 203,2
6634,feature 82,4
11775,feature 203,3
11775,feature 82,4
11775,feature 71,1
11873,feature 82,3
14924,feature 82,5
14924,feature 203,4
14045,feature 203,1
14045,feature 82,2
18395,feature 82,4
18395,feature 203,3
17865,feature 203,3
17865,feature 82,4
11723,feature 82,3
11723,feature 203,2
8177,feature 203,3
8177,feature 82,4
16515,feature 82,4
16515,feature 203,3
15927,feature 203,3
15927,feature 82,4
2794,feature 203,2
2794,feature 82,2
4664,feature 203,2
4664,feature 193,1
4664,feature 82,3
4664,feature 71,1
10869,feature 203,2
10869,feature 82,2
18360,feature 82,3
18360,feature 203,3
10986,feature 203,2
10986,feature 82,1
4472,feature 82,3
4472,feature 203,3
3977,feature 82,3
3977,feature 203,3
13999,feature 68,1
1608,feature 82,1
1608,feature 203,1
6464,feature 203,3
6464,feature 82,4
355,feature 82,3
355,feature 203,1
16979,feature 203,1
16979,feature 82,1
8431,feature 203,4
8431,feature 82,4
2222,feature 203,4
2222,feature 82,4
3834,feature 82,4
3834,feature 203,3
3834,feature 201,2
3834,feature 80,2
2086,feature 193,1
2086,feature 71,1
2086,feature 203,2
2086,feature 82,2
7170,feature 203,3
7170,feature 82,3
903,feature 203,2
903,feature 82,3
15383,feature 203,1
15383,feature 82,1
13105,feature 82,4
13105,feature 203,4
1909,feature 82,3
1909,feature 203,3
5740,feature 203,3
5740,feature 82,4
9305,feature 82,3
9305,feature 203,3
5703,feature 203,3
5703,feature 82,3
1296,feature 82,3
1296,feature 203,3
6877,feature 203,3
6877,feature 82,3
11069,feature 203,3
11069,feature 82,4
448,feature 82,4
448,feature 71,3
448,feature 203,3
448,feature 193,3
2720,feature 203,2
2720,feature 193,3
2720,feature 71,3
2720,feature 82,5
4649,feature 135,1
4649,feature 82,2
4649,feature 203,2
3090,feature 71,2
3090,feature 203,4
3090,feature 193,2
3090,feature 82,4
12299,feature 82,3
12299,feature 203,2
13070,feature 82,4
13070,feature 203,3
396,feature 82,3
396,feature 203,3
7301,feature 82,2
7083,feature 203,3
7083,feature 82,4
11556,feature 82,4
11556,feature 203,3
3061,feature 82,3
3061,feature 203,3
1153,feature 82,2
1153,feature 203,2
15386,feature 203,3
15386,feature 82,4
399,feature 203,2
399,feature 82,3
6075,feature 203,2
6075,feature 82,3
16297,feature 82,4
16297,feature 203,2
13997,feature 82,3
13997,feature 203,1
17534,feature 82,3
15656,feature 82,5
15656,feature 68,1
15656,feature 203,5
11218,feature 82,3
11218,feature 203,2
16690,feature 82,4
16690,feature 203,3
4229,feature 203,1
4229,feature 82,2
17735,feature 203,1
17735,feature 82,3
2703,feature 82,1
5179,feature 82,1
5179,feature 203,1
5179,feature 56,2
5603,feature 82,2
18509,feature 71,1
18509,feature 82,3
17274,feature 82,4
17274,feature 203,2
10553,feature 82,3
10553,feature 203,3
10553,feature 71,1
10553,feature 193,1
13342,feature 82,4
6840,feature 82,4
6840,feature 203,3
18277,feature 203,2
18277,feature 82,2
2376,feature 203,2
2376,feature 82,3
228,feature 82,3
228,feature 203,1
12803,feature 193,1
12803,feature 71,1
12803,feature 82,3
15771,feature 82,3
13784,feature 203,3
13784,feature 82,4
16710,feature 82,4
16710,feature 203,2
7288,feature 203,4
7288,feature 82,4
6243,feature 82,4
16904,feature 82,5
16904,feature 203,1
8104,feature 203,4
8104,feature 82,4
16227,feature 82,4
16227,feature 203,2
9010,feature 82,3
9010,feature 203,2
13793,feature 203,3
13793,feature 82,3
8559,feature 82,3
8559,feature 203,1
10163,feature 82,2
635,feature 82,6
635,feature 71,1
635,feature 193,1
3459,feature 203,4
3459,feature 82,4
329,feature 203,2
329,feature 82,5
13724,feature 82,4
13724,feature 203,1
5951,feature 82,4
5951,feature 203,1
5049,feature 203,1
5049,feature 82,4
14837,feature 80,1
14837,feature 82,3
14837,feature 203,2
1665,feature 82,4
1665,feature 203,2
2506,feature 82,2
2506,feature 203,2
13308,feature 203,1
13308,feature 82,2
13668,feature 82,2
13668,feature 203,1
6167,feature 82,2
6167,feature 203,2
6089,feature 203,2
6089,feature 82,3
10366,feature 82,3
13174,feature 203,4
13174,feature 82,4
1241,feature 82,3
1241,feature 203,2
1882,feature 71,1
1882,feature 193,1
1882,feature 203,2
1882,feature 80,1
1882,feature 82,3
10681,feature 203,3
10681,feature 82,4
8175,feature 82,4
6763,feature 82,3
6763,feature 203,1
9444,feature 82,4
4796,feature 203,1
4796,feature 82,1
11532,feature 203,1
11532,feature 82,2
11255,feature 203,2
11255,feature 82,3
8679,feature 82,3
8679,feature 203,2
15571,feature 82,4
15571,feature 203,3
4429,feature 82,3
11604,feature 134,1
11604,feature 219,1
338,feature 362,1
338,feature 360,1
8326,feature 195,1
8326,feature 73,1
8327,feature 73,1
8327,feature 195,1
11503,feature 73,2
11503,feature 195,2
9890,feature 73,1
9890,feature 195,1
16457,feature 191,1
11166,feature 73,1
16495,feature 68,1
16495,feature 73,1
15415,feature 68,1
5400,feature 195,1
5400,feature 73,1
7150,feature 73,2
7150,feature 195,2
10584,feature 73,1
10584,feature 195,1
10400,feature 135,1
10400,feature 220,1
18213,feature 195,2
18213,feature 73,1
7565,feature 73,1
7565,feature 195,2
11965,feature 195,1
11965,feature 73,1
13009,feature 73,1
14138,feature 73,1
14286,feature 73,1
14286,feature 195,1
4846,feature 195,1
7479,feature 195,1
7479,feature 73,1
12130,feature 73,5
12130,feature 195,1
12130,feature 109,5
16258,feature 109,3
16258,feature 73,2
2161,feature 73,1
3499,feature 195,1
857,feature 153,1
888,feature 153,1
888,feature 39,1
9548,feature 153,1
9548,feature 39,1
2178,feature 55,1
6956,feature 80,2
6956,feature 68,2
6956,feature 201,3
12005,feature 80,2
12005,feature 201,2
5691,feature 172,1
16943,feature 56,1
7619,feature 179,1
7619,feature 68,2
4853,feature 68,2
13936,feature 68,1
13936,feature 242,1
13936,feature 273,1
13936,feature 322,1
9867,feature 345,1
9867,feature 322,1
9867,feature 273,1
8211,feature 345,1
8983,feature 273,1
14474,feature 345,1
14474,feature 68,1
14474,feature 179,1
14474,feature 273,1
17227,feature 273,1
17227,feature 68,1
17227,feature 242,1
17227,feature 345,1
1184,feature 306,1
1184,feature 54,2
1184,feature 305,1
1184,feature 134,1
1184,feature 48,1
1074,feature 68,1
1074,feature 273,1
13012,feature 68,3
13012,feature 273,1
8649,feature 273,1
8649,feature 345,1
8649,feature 68,1
14985,feature 273,1
14985,feature 68,1
14985,feature 54,1
14985,feature 170,1
17362,feature 68,2
17362,feature 273,1
9542,feature 273,1
9542,feature 345,1
4562,feature 68,1
2455,feature 273,1
2455,feature 68,1
13370,feature 179,1
13370,feature 54,1
13370,feature 273,1
13370,feature 170,1
13370,feature 68,1
13370,feature 345,2
16729,feature 68,1
16729,feature 345,1
16729,feature 179,1
5129,feature 303,1
5129,feature 222,1
2236,feature 68,1
2236,feature 273,1
2236,feature 179,1
14106,feature 134,1
14106,feature 219,1
5248,feature 45,1
5248,feature 161,1
16506,feature 161,1
1095,feature 170,1
1010,feature 318,1
1010,feature 239,1
12834,feature 134,1
12834,feature 219,1
16576,feature 54,1
16576,feature 170,1
7216,feature 54,1
17981,feature 170,1
18308,feature 68,1
11606,feature 170,1
11606,feature 68,1
3756,feature 170,1
3756,feature 54,1
12937,feature 134,1
10748,feature 54,1
5528,feature 54,1
5528,feature 170,1
16103,feature 54,2
16103,feature 170,2
10212,feature 170,2
11060,feature 54,1
10892,feature 68,1
6431,feature 68,1
6431,feature 170,2
14822,feature 54,1
2384,feature 54,1
2384,feature 170,1
17060,feature 86,1
17060,feature 207,1
3678,feature 207,1
14236,feature 170,2
14236,feature 54,1
14539,feature 170,2
14539,feature 54,2
13107,feature 170,1
2624,feature 70,1
2624,feature 191,1
18199,feature 70,1
18199,feature 191,1
2198,feature 179,1
2198,feature 68,1
2198,feature 273,1
15744,feature 68,1
10618,feature 306,1
10618,feature 197,1
10618,feature 305,1
10618,feature 75,1
8823,feature 222,1
8823,feature 197,2
3183,feature 170,3
3183,feature 345,1
3183,feature 54,4
3183,feature 68,4
3183,feature 222,1
3183,feature 273,1
3183,feature 304,1
16013,feature 134,1
16013,feature 219,1
13393,feature 75,1
13393,feature 345,1
13393,feature 273,1
13393,feature 306,1
13232,feature 75,1
13232,feature 197,1
13232,feature 306,1
13232,feature 305,1
17475,feature 54,1
17475,feature 170,1
17475,feature 222,1
17475,feature 306,1
14834,feature 306,1
14834,feature 197,1
14834,feature 75,1
12243,feature 75,1
12243,feature 306,1
8162,feature 273,1
8162,feature 345,1
8162,feature 68,1
8162,feature 262,1
18075,feature 170,1
18075,feature 306,2
18075,feature 134,1
18075,feature 54,1
18075,feature 75,1
18075,feature 223,1
18075,feature 135,1
17497,feature 170,1
17110,feature 68,1
17110,feature 345,1
17110,feature 273,1
16823,feature 68,1
16823,feature 273,1
13338,feature 306,1
13338,feature 75,1
13338,feature 197,1
417,feature 306,1
417,feature 75,1
417,feature 222,1
622,feature 75,1
622,feature 306,1
622,feature 197,1
622,feature 222,1
3167,feature 68,1
3167,feature 179,1
3167,feature 273,1
3167,feature 345,1
2382,feature 179,1
2382,feature 68,1
2382,feature 345,1
5054,feature 306,1
5054,feature 75,1
542,feature 222,1
542,feature 303,1
9580,feature 68,1
9580,feature 179,1
9580,feature 273,1
14626,feature 75,1
14626,feature 197,1
14626,feature 306,1
4847,feature 75,1
4847,feature 306,1
15528,feature 75,1
1123,feature 68,1
1751,feature 68,1
1751,feature 170,1
1174,feature 134,1
1174,feature 207,1
1174,feature 182,1
1174,feature 15,2
1174,feature 149,2
1174,feature 170,4
1174,feature 219,1
8997,feature 54,1
8997,feature 170,1
12059,feature 219,1
12059,feature 134,1
18020,feature 54,1
18020,feature 170,1
15767,feature 54,1
13813,feature 204,1
13813,feature 83,1
13813,feature 54,2
13813,feature 170,2
554,feature 170,2
554,feature 204,1
4372,feature 170,3
4372,feature 54,3
12061,feature 170,1
14523,feature 134,1
14523,feature 219,1
6027,feature 63,1
7508,feature 172,1
7508,feature 56,2
5350,feature 134,1
5350,feature 219,1
1341,feature 219,1
1341,feature 134,1
6981,feature 297,1
6981,feature 171,1
6981,feature 55,1
3335,feature 41,1
3335,feature 156,1
13493,feature 134,1
13493,feature 219,1
2538,feature 171,1
2538,feature 55,2
2044,feature 55,1
12050,feature 134,1
12050,feature 219,1
14296,feature 219,1
1486,feature 219,1
1486,feature 134,1
7355,feature 219,1
7355,feature 134,1
10904,feature 134,1
11502,feature 134,1
15935,feature 134,1
15935,feature 219,1
8367,feature 134,1
8367,feature 219,1
15261,feature 217,4
15261,feature 219,1
15261,feature 132,4
15261,feature 134,2
14114,feature 54,2
14114,feature 170,2
210,feature 240,3
210,feature 54,2
210,feature 132,3
210,feature 217,3
210,feature 170,2
11059,feature 133,3
8988,feature 54,2
8988,feature 170,2
15729,feature 54,2
15729,feature 170,2
12418,feature 318,1
12418,feature 239,1
14739,feature 240,1
6938,feature 239,2
6938,feature 318,2
18499,feature 170,1
18499,feature 54,1
14267,feature 170,2
14267,feature 54,1
2900,feature 319,2
12884,feature 54,1
16054,feature 87,1
16054,feature 209,1
16054,feature 83,1
16054,feature 204,1
16054,feature 62,1
16054,feature 182,1
16054,feature 170,2
16054,feature 54,2
13736,feature 170,2
13736,feature 155,2
13736,feature 204,1
13736,feature 182,1
13736,feature 209,1
1771,feature 170,2
1771,feature 54,2
2543,feature 170,3
2543,feature 54,3
182,feature 170,1
182,feature 54,1
3563,feature 170,1
3563,feature 134,1
3563,feature 54,1
3563,feature 219,1
5765,feature 54,1
5765,feature 170,1
5108,feature 54,2
5108,feature 170,2
1372,feature 318,1
1372,feature 170,1
1372,feature 239,1
1372,feature 54,1
1544,feature 318,2
1544,feature 239,2
17681,feature 54,1
15578,feature 170,1
5743,feature 54,2
17923,feature 209,1
17923,feature 182,1
17923,feature 54,2
17923,feature 83,1
17923,feature 170,2
17923,feature 87,1
17923,feature 62,1
17923,feature 204,1
17053,feature 54,1
5008,feature 155,2
5008,feature 182,1
5008,feature 170,2
5008,feature 209,1
5008,feature 204,1
2740,feature 170,3
2740,feature 54,3
6585,feature 170,4
6585,feature 207,1
6585,feature 182,1
6585,feature 204,1
6585,feature 209,1
17370,feature 87,1
17370,feature 54,4
17370,feature 209,1
17370,feature 83,1
17370,feature 204,1
17370,feature 62,1
17370,feature 170,4
17370,feature 182,1
15977,feature 209,1
15977,feature 170,4
15977,feature 182,1
15977,feature 204,1
15977,feature 155,3
2135,feature 182,1
2135,feature 170,4
2135,feature 209,1
2135,feature 204,1
2135,feature 207,1
264,feature 87,1
264,feature 54,4
264,feature 204,1
264,feature 209,1
264,feature 182,1
264,feature 83,1
264,feature 170,4
264,feature 62,1
15086,feature 204,1
15086,feature 182,1
15086,feature 209,1
15086,feature 170,4
15086,feature 155,3
1840,feature 219,1
1840,feature 134,1
8457,feature 134,1
726,feature 219,1
726,feature 134,1
14224,feature 171,1
244,feature 219,1
244,feature 134,1
8169,feature 219,1
8169,feature 134,1
8513,feature 134,1
11990,feature 55,1
9738,feature 154,1
9738,feature 127,1
9738,feature 212,1
9738,feature 39,1
3474,feature 55,1
3474,feature 35,1
1389,feature 132,1
1389,feature 217,1
1389,feature 133,1
1389,feature 219,1
1389,feature 134,1
4070,feature 218,1
4070,feature 133,1
4070,feature 134,1
4070,feature 219,1
13200,feature 132,1
13200,feature 217,1
15120,feature 132,1
15120,feature 217,1
17547,feature 219,1
17547,feature 134,1
4395,feature 219,1
4395,feature 134,2
14287,feature 134,1
11699,feature 219,1
11699,feature 134,1
17229,feature 134,1
17229,feature 219,1
9997,feature 219,1
9997,feature 134,1
17840,feature 219,1
17840,feature 134,1
1807,feature 134,1
16004,feature 219,1
16004,feature 134,1
4901,feature 134,1
14548,feature 171,1
16980,feature 134,1
16980,feature 219,1
9172,feature 134,1
16775,feature 219,1
16775,feature 134,1
2427,feature 202,1
2427,feature 81,1
2427,feature 70,1
1320,feature 70,1
13760,feature 202,2
13760,feature 81,2
7488,feature 70,2
7488,feature 191,1
18520,feature 70,1
18520,feature 191,1
3931,feature 202,1
3931,feature 81,2
12629,feature 81,1
12629,feature 202,1
8312,feature 55,1
8312,feature 202,5
8312,feature 81,5
8312,feature 171,1
18294,feature 202,3
18294,feature 81,3
2617,feature 81,2
2617,feature 202,1
3151,feature 70,4
3151,feature 202,3
3151,feature 191,1
3151,feature 81,3
3151,feature 107,4
7699,feature 202,1
7699,feature 81,1
3811,feature 202,3
3811,feature 81,2
16863,feature 202,2
16863,feature 49,1
16863,feature 165,1
16863,feature 81,2
237,feature 81,3
237,feature 202,3
237,feature 70,1
1715,feature 81,1
1715,feature 202,2
3762,feature 81,1
3762,feature 191,2
3762,feature 70,1
10045,feature 202,2
10045,feature 81,2
11317,feature 82,2
11317,feature 203,2
10011,feature 193,1
10011,feature 71,1
15054,feature 56,1
18247,feature 71,1
3352,feature 82,1
10467,feature 71,2
5408,feature 193,1
5408,feature 71,2
69,feature 82,1
69,feature 203,1
5077,feature 71,1
5077,feature 193,1
5554,feature 71,1
17506,feature 193,1
9264,feature 193,2
9264,feature 71,2
10429,feature 134,1
10429,feature 141,1
10429,feature 8,1
10429,feature 219,1
4831,feature 198,2
4831,feature 71,2
4831,feature 193,2
4831,feature 76,1
6073,feature 56,1
6073,feature 172,1
14390,feature 193,1
14390,feature 71,1
16129,feature 71,1
10172,feature 71,1
16273,feature 193,1
4760,feature 76,1
10148,feature 76,2
10148,feature 198,2
18268,feature 56,1
18268,feature 172,1
17263,feature 133,1
17263,feature 132,1
17263,feature 218,1
17263,feature 217,1
8962,feature 349,1
8962,feature 133,1
8962,feature 132,1
6604,feature 360,1
6604,feature 362,1
8906,feature 132,1
8906,feature 217,1
8906,feature 349,1
8906,feature 276,1
2884,feature 276,2
2884,feature 349,2
2884,feature 132,2
2884,feature 217,2
4474,feature 217,1
4474,feature 276,1
4474,feature 132,1
4474,feature 349,1
2355,feature 132,1
2355,feature 349,1
2355,feature 276,1
2355,feature 217,1
8406,feature 349,2
8406,feature 132,2
10304,feature 349,2
10304,feature 217,1
10304,feature 276,1
10304,feature 132,2
7604,feature 132,1
7604,feature 276,1
7604,feature 349,1
7604,feature 217,1
18021,feature 68,1
12588,feature 73,2
12588,feature 195,1
11829,feature 195,1
11829,feature 73,1
13362,feature 202,1
13362,feature 73,1
13362,feature 195,1
13362,feature 68,1
1143,feature 195,2
1143,feature 73,2
17937,feature 195,4
17937,feature 109,6
17937,feature 73,6
17937,feature 24,1
13352,feature 187,1
13352,feature 65,1
7064,feature 55,1
7064,feature 171,1
5918,feature 195,3
5918,feature 68,1
5918,feature 73,3
5459,feature 195,1
5459,feature 65,1
5459,feature 73,1
5459,feature 187,2
16034,feature 73,2
16034,feature 195,3
15989,feature 195,2
15989,feature 73,2
17542,feature 68,1
17542,feature 187,1
17542,feature 73,1
17542,feature 195,2
8828,feature 73,1
8828,feature 195,1
8524,feature 73,2
8524,feature 195,2
16986,feature 195,3
16986,feature 73,2
16677,feature 73,2
16677,feature 195,2
7418,feature 134,1
7418,feature 219,1
7418,feature 73,1
7418,feature 195,2
11631,feature 195,2
11631,feature 73,2
8683,feature 195,2
8683,feature 73,1
3584,feature 73,2
3584,feature 195,1
7588,feature 195,4
7588,feature 73,4
9592,feature 73,2
9592,feature 195,3
9516,feature 68,1
10201,feature 73,1
10201,feature 195,2
4870,feature 195,1
4870,feature 73,1
2616,feature 73,1
2616,feature 195,1
2522,feature 195,3
2522,feature 73,2
10527,feature 195,3
10527,feature 73,3
